ID,model,N,J,T,P,K,status,runtime,heuristics_time,total_time,gap,objective,nodes,iterations,timelimit,heuristics_limit
13,0,20,40,10,2000,3,OPTIMAL,93.45280981063843,0.0,93.45280981063843,0.0,39975.60545372777,7994.0,37216.0,120,60
13,1,20,40,10,2000,3,OPTIMAL,90.19688606262207,58.98739838600159,149.18428444862366,2.5505354315667437e-05,39758.94016747177,7485.0,37269.0,120,60
13,2,20,40,10,2000,3,OPTIMAL,74.85389184951782,58.98739838600159,133.8412902355194,0.0,39741.29269117303,6115.0,29325.0,120,60
14,0,20,40,50,2000,3,TIME_LIMIT,120.01964616775513,0.0,120.01964616775513,0.6613438822207586,250990.45177376643,1322.0,43249.0,120,60
14,1,20,40,50,2000,3,TIME_LIMIT,120.03912687301636,60.271586418151855,180.3107132911682,0.6719764752494951,253482.16975108534,1442.0,39489.0,120,60
14,2,20,40,50,2000,3,TIME_LIMIT,120.06556701660156,60.271586418151855,180.33715343475342,0.68253012645193,248405.9216255173,1108.0,37926.0,120,60
15,0,20,40,100,2000,3,TIME_LIMIT,120.07263588905334,0.0,120.07263588905334,inf,inf,88.0,51096.0,120,60
15,1,20,40,100,2000,3,TIME_LIMIT,120.12773704528809,60.152551889419556,180.28028893470764,0.551599910091819,1021832.4589333683,76.0,51455.0,120,60
15,2,20,40,100,2000,3,TIME_LIMIT,120.17020893096924,60.152551889419556,180.3227608203888,9.252754358586548,1021832.4589333683,1.0,48139.0,120,60
16,0,20,80,10,2000,3,TIME_LIMIT,120.00713610649109,0.0,120.00713610649109,0.32116814406218475,172044.2434372874,8183.0,231057.0,120,60
16,1,20,80,10,2000,3,TIME_LIMIT,120.00523591041565,60.04268670082092,180.04792261123657,0.31134460839077843,171944.97989892866,9073.0,218967.0,120,60
16,2,20,80,10,2000,3,TIME_LIMIT,120.00425004959106,60.04268670082092,180.046936750412,0.3370161270008488,172976.22843951453,7169.0,213674.0,120,60
17,0,20,80,50,2000,3,TIME_LIMIT,120.05844402313232,0.0,120.05844402313232,inf,inf,369.0,57704.0,120,60
17,1,20,80,50,2000,3,TIME_LIMIT,120.01362895965576,60.04098081588745,180.0546097755432,1.5263491492476706,886847.5831044428,342.0,56188.0,120,60
17,2,20,80,50,2000,3,TIME_LIMIT,120.0642077922821,60.04098081588745,180.10518860816956,1.477294537262326,886847.5831044428,164.0,61369.0,120,60
18,0,20,80,100,2000,3,TIME_LIMIT,120.10341215133667,0.0,120.10341215133667,inf,inf,1.0,108070.0,120,60
18,1,20,80,100,2000,3,TIME_LIMIT,120.11143112182617,60.48633122444153,180.5977623462677,7.752588276168683,1669576.0394817442,1.0,108070.0,120,60
18,2,20,80,100,2000,3,TIME_LIMIT,120.2978081703186,60.48633122444153,180.78413939476013,7.769564720736943,1669576.0394817442,1.0,107115.0,120,60
19,0,40,10,10,2000,3,OPTIMAL,2.2746951580047607,0.0,2.2746951580047607,0.0,9549.46732916683,3.0,568.0,120,60
19,1,40,10,10,2000,3,OPTIMAL,2.362531900405884,60.0223445892334,62.38487648963928,0.0,9549.46732916683,3.0,568.0,120,60
19,2,40,10,10,2000,3,OPTIMAL,2.3138279914855957,60.0223445892334,62.336172580718994,0.0,10220.954867899418,3.0,551.0,120,60
20,0,40,10,50,2000,3,OPTIMAL,28.176802158355713,0.0,28.176802158355713,0.0,77002.78724467754,3.0,4499.0,120,60
20,1,40,10,50,2000,3,OPTIMAL,28.811843156814575,60.14884901046753,88.9606921672821,0.0,77002.78724467754,3.0,4501.0,120,60
20,2,40,10,50,2000,3,OPTIMAL,28.968032121658325,60.14884901046753,89.11688113212585,0.0,77002.78724724054,3.0,4460.0,120,60
