ID, model, N , J , T  , P   , K, status    , runtime             , heuristics_time    , total_time          , gap                   , objective         , nodes  , iterations, timelimit, heuristics_limit
21,     1, 40, 10, 100, 2000, 3, OPTIMAL   , 121.90954089164734  , 302.6326143741608  , 424.5421552658081   , 0.0                   , 42955.73128518462 ,     3.0,     9003.0,       300,              300
21,     2, 40, 10, 100, 2000, 3, OPTIMAL   , 133.6909339427948   , 302.6326143741608  , 436.3235483169556   , 0.0                   , 42955.73128518462 ,     3.0,     9003.0,       300,              300
22,     0, 40, 40,  10, 2000, 3, OPTIMAL   ,   5.340973854064941 ,   0.0              ,   5.340973854064941 , 0.0                   , 72594.25202085823 ,     3.0,     3286.0,       300,              300
22,     1, 40, 40,  10, 2000, 3, OPTIMAL   ,   4.948967933654785 , 300.1252408027649  , 305.0742087364197   , 0.0                   , 72594.25202085823 ,     2.0,     3276.0,       300,              300
22,     2, 40, 40,  10, 2000, 3, OPTIMAL   ,   4.712345838546753 , 300.1252408027649  , 304.83758664131165  , 0.0                   , 72594.25201763958 ,     2.0,     3014.0,       300,              300
23,     0, 40, 40,  50, 2000, 3, TIME_LIMIT, 300.227108001709    ,   0.0              , 300.227108001709    , 0.299357611240205     , 328473.06857319176,   516.0,    27358.0,       300,              300
23,     1, 40, 40,  50, 2000, 3, TIME_LIMIT, 300.26495003700256  , 301.63007378578186 , 601.8950238227844   , 0.3091036608874001    , 328658.10083433986,   531.0,    26217.0,       300,              300
23,     2, 40, 40,  50, 2000, 3, TIME_LIMIT, 300.3555331230164   , 301.63007378578186 , 601.9856069087982   , 0.3047102007349655    , 327902.78746142983,   185.0,    49677.0,       300,              300
24,     0, 40, 40, 100, 2000, 3, TIME_LIMIT, 300.4405519962311   ,   0.0              , 300.4405519962311   , inf                   , inf               ,     1.0,    28592.0,       300,              300
24,     1, 40, 40, 100, 2000, 3, TIME_LIMIT, 300.5912470817566   , 303.696640253067   , 604.2878873348236   , 10.497534514247825    , 777916.8070810437 ,     1.0,    28592.0,       300,              300
24,     2, 40, 40, 100, 2000, 3, TIME_LIMIT, 300.5633888244629   , 303.696640253067   , 604.2600290775299   , 10.497534514247825    , 777916.8070810437 ,     1.0,    28592.0,       300,              300
25,     0, 40, 80,  10, 2000, 3, TIME_LIMIT, 300.03115797042847  ,   0.0              , 300.03115797042847  , 0.08857847969210192   , 138999.58283897862,  5208.0,    25398.0,       300,              300
25,     1, 40, 80,  10, 2000, 3, TIME_LIMIT, 300.02404499053955  , 300.0414695739746  , 600.0655145645142   , 0.0353790031824868    , 138716.00458462164,  4657.0,    24361.0,       300,              300
25,     2, 40, 80,  10, 2000, 3, OPTIMAL   ,  27.742790937423706 , 300.0414695739746  , 327.7842605113983   , 0.0                   , 140359.91326114908,   116.0,    25940.0,       300,              300
