ID,model,N,J,T,P,K,status,runtime,heuristics_time,total_time,gap,objective,nodes,iterations,timelimit,heuristics_limit
13,0,20,40,10,2000,3,OPTIMAL,2.2560489177703857,0.0,2.2560489177703857,0.0,347671.5869382769,96.0,5715.0,300,120
13,1,20,40,10,2000,3,OPTIMAL,5.921876907348633,100.57731366157532,106.49919056892396,0.0,351185.3223416582,439.0,9059.0,300,120
13,2,20,40,10,2000,3,OPTIMAL,0.175095796585083,94.56308054924013,94.7381763458252,0.0,372363.5010611713,1.0,863.0,300,120
14,0,20,40,50,2000,3,TIME_LIMIT,300.0325560569763,0.0,300.0325560569763,0.0930413715880758,2552892.4176363647,4081.0,241439.0,300,120
14,1,20,40,50,2000,3,TIME_LIMIT,300.0352940559387,120.34903836250304,420.3843324184418,0.0970990347811899,2574548.1655483246,4452.0,248848.0,300,120
14,2,20,40,50,2000,3,OPTIMAL,18.419735193252563,120.07637763023376,138.49611282348633,0.0,2708183.5422472954,1767.0,137166.0,300,120
15,0,20,40,100,2000,3,TIME_LIMIT,300.0219929218292,0.0,300.0219929218292,inf,inf,1077.0,141451.0,300,120
15,1,20,40,100,2000,3,TIME_LIMIT,300.07083106040955,120.60923457145692,420.68006563186646,0.224464567139104,4662746.645976901,1228.0,120064.0,300,120
15,2,20,40,100,2000,3,OPTIMAL,40.5925509929657,120.81232523918152,161.40487623214722,0.0,4438501.60881874,1.0,28984.0,300,120
16,0,20,80,10,2000,3,OPTIMAL,13.927679061889648,0.0,13.927679061889648,0.0,566551.8929119892,1231.0,19332.0,300,120
16,1,20,80,10,2000,3,OPTIMAL,14.439321041107178,102.247398853302,116.68671989440918,0.0,565514.3289171085,1193.0,19768.0,300,120
16,2,20,80,10,2000,3,OPTIMAL,0.8485541343688965,101.4755711555481,102.324125289917,9.324166171250593e-05,599530.2627157941,1.0,3853.0,300,120
17,0,20,80,50,2000,3,TIME_LIMIT,300.01331305503845,0.0,300.01331305503845,inf,inf,848.0,219596.0,300,120
17,1,20,80,50,2000,3,TIME_LIMIT,300.0192971229553,120.45661091804504,420.4759080410004,0.7716452235039823,4966302.751959696,788.0,190160.0,300,120
17,2,20,80,50,2000,3,TIME_LIMIT,300.0593738555908,120.51976776123048,420.5791416168213,0.0057034227134427,4778186.326933429,684.0,408924.0,300,120
18,0,20,80,100,2000,3,TIME_LIMIT,300.0283420085907,0.0,300.0283420085907,inf,inf,402.0,154190.0,300,120
18,1,20,80,100,2000,3,TIME_LIMIT,300.0728950500488,120.94485282897948,421.0177478790283,0.9707458952512452,9391224.939800143,306.0,151308.0,300,120
18,2,20,80,100,2000,3,TIME_LIMIT,300.1189441680908,120.54717564582825,420.6661198139191,0.0266427928615508,9103788.651353836,1.0,113408.0,300,120
19,0,40,10,10,2000,3,OPTIMAL,5.932001113891602,0.0,5.932001113891602,0.0,175779.79462096095,3.0,2349.0,300,120
19,1,40,10,10,2000,3,OPTIMAL,5.844369888305664,120.26739764213562,126.11176753044128,0.0,175336.69461527467,3.0,2345.0,300,120
19,2,40,10,10,2000,3,OPTIMAL,0.8571038246154785,120.20866203308104,121.06576585769652,0.0,180733.3022185862,1.0,42.0,300,120
20,0,40,10,50,2000,3,OPTIMAL,55.97119402885437,0.0,55.97119402885437,0.0,527943.9231888056,3.0,14770.0,300,120
